Institution,Metric,Value,Year,Numeric Value,Rank,Decile
Anglia Ruskin,Expenditure per student / 10,8.00916380297823,2013,8.00916380297823,11.0,10.0
Portsmouth,Expenditure per student / 10,4.91876763224181,2013,4.91876763224181,66.0,5.0
Teesside,Expenditure per student / 10,5.41591240875912,2013,5.41591240875912,55.0,6.0
Nottingham Trent,Expenditure per student / 10,4.92294741567989,2013,4.92294741567989,65.0,5.0
Aberystwyth,Expenditure per student / 10,4.37001366619613,2013,4.37001366619613,78.0,4.0
Glamorgan,Expenditure per student / 10,4.54447167868834,2013,4.54447167868834,73.0,4.0
Sheffield Hallam,Expenditure per student / 10,3.92263335011611,2013,3.92263335011611,91.0,3.0
Salford,Expenditure per student / 10,3.98508599337028,2013,3.98508599337028,90.0,3.0
De Montfort,Expenditure per student / 10,3.47068293509575,2013,3.47068293509575,101.0,2.0
Northampton,Expenditure per student / 10,5.15423676704438,2013,5.15423676704438,60.0,5.0
Winchester,Expenditure per student / 10,2.65762166591915,2013,2.65762166591915,115.0,1.0
Greenwich,Expenditure per student / 10,4.49227412125501,2013,4.49227412125501,74.0,4.0
Swansea,Expenditure per student / 10,4.22376355397142,2013,4.22376355397142,81.0,4.0
Ulster,Expenditure per student / 10,4.11132050927115,2013,4.11132050927115,86.0,3.0
Bradford,Expenditure per student / 10,5.15919602508822,2013,5.15919602508822,59.0,6.0
Glasgow Caledonian,Expenditure per student / 10,3.54191600625371,2013,3.54191600625371,100.0,2.0
Westminster,Expenditure per student / 10,4.16412902667186,2013,4.16412902667186,82.0,4.0
Middlesex,Expenditure per student / 10,7.5345289641567,2013,7.5345289641567,17.0,9.0
Kingston,Expenditure per student / 10,4.45779542234952,2013,4.45779542234952,76.0,4.0
Staffordshire,Expenditure per student / 10,5.95368584625636,2013,5.95368584625636,41.0,7.0
"St Mary's UC, Twickenham",Expenditure per student / 10,2.3804228946409,2013,2.3804228946409,117.0,1.0
Liverpool John Moores,Expenditure per student / 10,4.34531957482054,2013,4.34531957482054,79.0,4.0
Worcester,Expenditure per student / 10,4.15673394479714,2013,4.15673394479714,83.0,4.0
York St John,Expenditure per student / 10,5.36113201866626,2013,5.36113201866626,57.0,6.0
Newman University College,Expenditure per student / 10,3.60941329242443,2013,3.60941329242443,97.0,2.0
Cumbria,Expenditure per student / 10,4.08837102815577,2013,4.08837102815577,87.0,3.0
Bedfordshire,Expenditure per student / 10,5.85941604981788,2013,5.85941604981788,44.0,7.0
London South Bank,Expenditure per student / 10,4.45561287029333,2013,4.45561287029333,77.0,4.0
Canterbury Christ Church,Expenditure per student / 10,3.25227171633729,2013,3.25227171633729,108.0,1.0
Glyndŵr,Expenditure per student / 10,3.26683290253915,2013,3.26683290253915,107.0,2.0
West of Scotland,Expenditure per student / 10,3.55798965764111,2013,3.55798965764111,99.0,2.0
Manchester Met,Expenditure per student / 10,2.99676987127339,2013,2.99676987127339,111.0,1.0
Roehampton,Expenditure per student / 10,2.81240649425308,2013,2.81240649425308,114.0,1.0
Trinity Saint David,Expenditure per student / 10,4.31361384023921,2013,4.31361384023921,80.0,4.0
Newport,Expenditure per student / 10,4.14170478170478,2013,4.14170478170478,84.0,3.0
Leeds Met,Expenditure per student / 10,3.33627560766748,2013,3.33627560766748,105.0,2.0
Leeds Trinity University College,Expenditure per student / 10,1.97522774010252,2013,1.97522774010252,119.0,1.0
UC Suffolk,Expenditure per student / 10,,2013,,,
East London,Expenditure per student / 10,3.3044869191612,2013,3.3044869191612,106.0,2.0
Bucks New University,Expenditure per student / 10,3.8621247716001,2013,3.8621247716001,92.0,3.0
Southampton Solent,Expenditure per student / 10,3.36710057833474,2013,3.36710057833474,103.0,2.0
London Met,Expenditure per student / 10,2.93934948342218,2013,2.93934948342218,112.0,1.0
Abertay Dundee,Expenditure per student / 10,2.08764367816092,2013,2.08764367816092,118.0,1.0
Bolton,Expenditure per student / 10,3.05170517051705,2013,3.05170517051705,110.0,1.0
Cambridge,Career prospects (%),81.5159574468085,2013,81.5159574468085,3.0,10.0
Oxford,Career prospects (%),73.342736248237,2013,73.342736248237,14.0,9.0
London School of Economics,Career prospects (%),82.092555331992,2013,82.092555331992,2.0,10.0
St Andrews,Career prospects (%),70.668485675307,2013,70.668485675307,19.0,9.0
Warwick,Career prospects (%),73.4335839598998,2013,73.4335839598998,13.0,9.0
UCL,Career prospects (%),76.593137254902,2013,76.593137254902,4.0,10.0
Durham,Career prospects (%),74.4273219491878,2013,74.4273219491878,9.0,10.0
Lancaster,Career prospects (%),69.676994067238,2013,69.676994067238,23.0,9.0
Bath,Career prospects (%),76.0225669957687,2013,76.0225669957687,5.0,10.0
Exeter,Career prospects (%),68.505859375,2013,68.505859375,28.0,8.0
Loughborough,Career prospects (%),69.1962056914628,2013,69.1962056914628,25.0,8.0
Surrey,Career prospects (%),69.3936477382098,2013,69.3936477382098,24.0,9.0
Imperial College,Career prospects (%),84.4808743169399,2013,84.4808743169399,1.0,10.0
Glasgow,Career prospects (%),74.3269230769231,2013,74.3269230769231,10.0,10.0
Edinburgh,Career prospects (%),70.6926406926407,2013,70.6926406926407,18.0,9.0
Buckingham,Career prospects (%),74.1379310344828,2013,74.1379310344828,11.0,10.0
York,Career prospects (%),67.0206489675516,2013,67.0206489675516,34.0,8.0
Bristol,Career prospects (%),75.2208480565371,2013,75.2208480565371,8.0,10.0
Leicester,Career prospects (%),60.2673147023086,2013,60.2673147023086,56.0,6.0
Heriot-Watt,Career prospects (%),70.6569343065693,2013,70.6569343065693,20.0,9.0
City,Career prospects (%),65.6182212581345,2013,65.6182212581345,40.0,7.0
Kent,Career prospects (%),67.7470775770457,2013,67.7470775770457,31.0,8.0
Southampton,Career prospects (%),68.6699072028281,2013,68.6699072028281,27.0,8.0
UEA,Career prospects (%),56.8433313919627,2013,56.8433313919627,68.0,5.0
Reading,Career prospects (%),66.3757998836533,2013,66.3757998836533,38.0,7.0
Nottingham,Career prospects (%),72.4127372933252,2013,72.4127372933252,17.0,9.0
Aston,Career prospects (%),72.6666666666667,2013,72.6666666666667,16.0,9.0
Sussex,Career prospects (%),64.1414141414142,2013,64.1414141414142,42.0,7.0
SOAS,Career prospects (%),58.641975308642,2013,58.641975308642,64.0,5.0
Birmingham,Career prospects (%),70.4972710733778,2013,70.4972710733778,21.0,9.0
University of the Arts London,Career prospects (%),52.9611980939415,2013,52.9611980939415,82.0,4.0
King's College London,Career prospects (%),75.7231990924561,2013,75.7231990924561,6.0,10.0
Newcastle,Career prospects (%),72.723642172524,2013,72.723642172524,15.0,9.0
Strathclyde,Career prospects (%),66.7020711630377,2013,66.7020711630377,37.0,7.0
Robert Gordon,Career prospects (%),75.42194092827,2013,75.42194092827,7.0,10.0
Queen Mary,Career prospects (%),67.7121771217712,2013,67.7121771217712,32.0,8.0
Leeds,Career prospects (%),70.0645161290322,2013,70.0645161290322,22.0,9.0
Aberdeen,Career prospects (%),68.8026981450253,2013,68.8026981450253,26.0,8.0
Royal Holloway,Career prospects (%),60.5,2013,60.5,54.0,6.0
Cardiff,Career prospects (%),73.7128237927726,2013,73.7128237927726,12.0,10.0
Manchester,Career prospects (%),67.3241852487136,2013,67.3241852487136,33.0,8.0
Sheffield,Career prospects (%),68.2605682605682,2013,68.2605682605682,29.0,8.0
Dundee,Career prospects (%),64.7108843537415,2013,64.7108843537415,41.0,7.0
Brunel,Career prospects (%),56.6649511065363,2013,56.6649511065363,69.0,5.0
Liverpool,Career prospects (%),67.91199667912,2013,67.91199667912,30.0,8.0
Coventry,Career prospects (%),63.257065948856,2013,63.257065948856,45.0,7.0
Lincoln,Career prospects (%),65.75,2013,65.75,39.0,7.0
Huddersfield,Career prospects (%),64.1217298451682,2013,64.1217298451682,43.0,7.0
Oxford Brookes,Career prospects (%),59.5558546433378,2013,59.5558546433378,58.0,6.0
Essex,Career prospects (%),50.0814332247557,2013,50.0814332247557,94.0,3.0
Keele,Career prospects (%),66.977829638273,2013,66.977829638273,35.0,8.0
Chester,Career prospects (%),63.1578947368421,2013,63.1578947368421,46.0,7.0
"Queen's, Belfast",Career prospects (%),66.783523225241,2013,66.783523225241,36.0,8.0
UWE Bristol,Career prospects (%),62.0265151515152,2013,62.0265151515152,50.0,6.0
Bournemouth,Career prospects (%),62.1145374449339,2013,62.1145374449339,49.0,6.0
Northumbria,Career prospects (%),60.3689567430025,2013,60.3689567430025,55.0,6.0
UC Falmouth,Career prospects (%),49.7545008183306,2013,49.7545008183306,96.0,3.0
Sunderland,Career prospects (%),46.6390041493776,2013,46.6390041493776,112.0,1.0
Gloucestershire,Career prospects (%),50.0936329588015,2013,50.0936329588015,93.0,3.0
Birmingham City,Career prospects (%),59.7263533610946,2013,59.7263533610946,57.0,6.0
Chichester,Career prospects (%),50.0777604976672,2013,50.0777604976672,95.0,3.0
Plymouth,Career prospects (%),58.67707172055,2013,58.67707172055,63.0,5.0
Bangor,Career prospects (%),55.3805774278215,2013,55.3805774278215,75.0,4.0
Brighton,Career prospects (%),48.8348530901722,2013,48.8348530901722,101.0,2.0
Goldsmiths,Career prospects (%),48.2003129890454,2013,48.2003129890454,104.0,2.0
Cardiff Met,Career prospects (%),48.0424143556281,2013,48.0424143556281,105.0,2.0
Stirling,Career prospects (%),55.5,2013,55.5,74.0,4.0
West London,Career prospects (%),48.8826815642458,2013,48.8826815642458,100.0,2.0
Hull,Career prospects (%),62.9213483146068,2013,62.9213483146068,47.0,7.0
Derby,Career prospects (%),48.2371794871795,2013,48.2371794871795,103.0,2.0
Bath Spa,Career prospects (%),51.0160427807487,2013,51.0160427807487,90.0,3.0
Central Lancashire,Career prospects (%),51.6949152542373,2013,51.6949152542373,88.0,3.0
Edinburgh Napier,Career prospects (%),61.9348054679285,2013,61.9348054679285,51.0,6.0
Queen Margaret,Career prospects (%),53.8888888888889,2013,53.8888888888889,78.0,4.0
Edge Hill,Career prospects (%),56.9935691318328,2013,56.9935691318328,67.0,5.0
Hertfordshire,Career prospects (%),56.426735218509,2013,56.426735218509,70.0,5.0
Anglia Ruskin,Career prospects (%),50.1430615164521,2013,50.1430615164521,92.0,3.0
Portsmouth,Career prospects (%),58.6916574788681,2013,58.6916574788681,62.0,5.0
Teesside,Career prospects (%),52.8169014084507,2013,52.8169014084507,84.0,4.0
Nottingham Trent,Career prospects (%),56.038961038961,2013,56.038961038961,72.0,5.0
Aberystwyth,Career prospects (%),47.4609375,2013,47.4609375,108.0,2.0
Glamorgan,Career prospects (%),49.1877842755036,2013,49.1877842755036,98.0,2.0
Sheffield Hallam,Career prospects (%),54.3126684636119,2013,54.3126684636119,77.0,4.0
Salford,Career prospects (%),53.3260032985157,2013,53.3260032985157,81.0,4.0
De Montfort,Career prospects (%),51.9983518747425,2013,51.9983518747425,86.0,3.0
Northampton,Career prospects (%),46.7980295566503,2013,46.7980295566503,111.0,1.0
Winchester,Career prospects (%),46.514745308311,2013,46.514745308311,113.0,1.0
Greenwich,Career prospects (%),51.0095011876485,2013,51.0095011876485,91.0,3.0
Swansea,Career prospects (%),61.1494252873563,2013,61.1494252873563,53.0,6.0
Ulster,Career prospects (%),45.3281853281853,2013,45.3281853281853,115.0,1.0
Bradford,Career prospects (%),63.9274279615795,2013,63.9274279615795,44.0,7.0
Glasgow Caledonian,Career prospects (%),51.4231499051233,2013,51.4231499051233,89.0,3.0
Westminster,Career prospects (%),53.4770514603616,2013,53.4770514603616,79.0,4.0
Middlesex,Career prospects (%),48.021582733813,2013,48.021582733813,106.0,2.0
Kingston,Career prospects (%),52.8546712802768,2013,52.8546712802768,83.0,4.0
Staffordshire,Career prospects (%),55.1157580283794,2013,55.1157580283794,76.0,4.0
"St Mary's UC, Twickenham",Career prospects (%),57.4837310195228,2013,57.4837310195228,65.0,5.0
Liverpool John Moores,Career prospects (%),48.4958318231243,2013,48.4958318231243,102.0,2.0
Worcester,Career prospects (%),51.937984496124,2013,51.937984496124,87.0,3.0
York St John,Career prospects (%),49.7343251859724,2013,49.7343251859724,97.0,2.0
Newman University College,Career prospects (%),59.4405594405594,2013,59.4405594405594,59.0,6.0
Cumbria,Career prospects (%),58.8294651866801,2013,58.8294651866801,61.0,5.0
Bedfordshire,Career prospects (%),53.3941236068896,2013,53.3941236068896,80.0,4.0
London South Bank,Career prospects (%),56.0846560846561,2013,56.0846560846561,71.0,5.0
Canterbury Christ Church,Career prospects (%),59.1715976331361,2013,59.1715976331361,60.0,6.0
Glyndŵr,Career prospects (%),61.1940298507462,2013,61.1940298507462,52.0,6.0
West of Scotland,Career prospects (%),55.5956678700361,2013,55.5956678700361,73.0,4.0
Manchester Met,Career prospects (%),52.3456790123457,2013,52.3456790123457,85.0,3.0
Roehampton,Career prospects (%),57.4421168687982,2013,57.4421168687982,66.0,5.0
Trinity Saint David,Career prospects (%),43.089430894309,2013,43.089430894309,117.0,1.0
Newport,Career prospects (%),46.4882943143813,2013,46.4882943143813,114.0,1.0
Leeds Met,Career prospects (%),49.1144414168937,2013,49.1144414168937,99.0,2.0
Leeds Trinity University College,Career prospects (%),62.3955431754875,2013,62.3955431754875,48.0,7.0
UC Suffolk,Career prospects (%),47.8696741854637,2013,47.8696741854637,107.0,2.0
East London,Career prospects (%),44.8548812664908,2013,44.8548812664908,116.0,1.0
Bucks New University,Career prospects (%),47.0170454545455,2013,47.0170454545455,109.0,1.0
Southampton Solent,Career prospects (%),39.7080291970803,2013,39.7080291970803,119.0,1.0
London Met,Career prospects (%),41.6526138279933,2013,41.6526138279933,118.0,1.0
Abertay Dundee,Career prospects (%),46.8292682926829,2013,46.8292682926829,110.0,1.0
Bolton,Career prospects (%),34.4086021505376,2013,34.4086021505376,120.0,1.0
Cambridge,Value added score/10,5.65495412018985,2013,5.65495412018985,51.0,6.0
Oxford,Value added score/10,6.67293694812974,2013,6.67293694812974,21.0,9.0
London School of Economics,Value added score/10,6.79064636016321,2013,6.79064636016321,17.0,9.0
St Andrews,Value added score/10,7.26973655037175,2013,7.26973655037175,7.0,10.0
Warwick,Value added score/10,6.35038956060896,2013,6.35038956060896,30.0,8.0
UCL,Value added score/10,7.14850123899855,2013,7.14850123899855,9.0,10.0
Durham,Value added score/10,5.64746208468484,2013,5.64746208468484,52.0,6.0
Lancaster,Value added score/10,5.30616081130025,2013,5.30616081130025,63.0,5.0
Bath,Value added score/10,6.82024167787686,2013,6.82024167787686,16.0,9.0
Exeter,Value added score/10,7.33806764269699,2013,7.33806764269699,6.0,10.0
Loughborough,Value added score/10,5.29070471272618,2013,5.29070471272618,64.0,5.0
Surrey,Value added score/10,6.06279656435822,2013,6.06279656435822,37.0,7.0
Imperial College,Value added score/10,4.50938470018276,2013,4.50938470018276,94.0,3.0
Glasgow,Value added score/10,5.64242583159642,2013,5.64242583159642,53.0,6.0
Edinburgh,Value added score/10,6.77353869941423,2013,6.77353869941423,19.0,9.0
Buckingham,Value added score/10,1.72258666832638,2013,1.72258666832638,119.0,1.0
York,Value added score/10,4.86705171326466,2013,4.86705171326466,79.0,4.0
Bristol,Value added score/10,5.94522272272272,2013,5.94522272272272,44.0,7.0
Leicester,Value added score/10,5.45468960301777,2013,5.45468960301777,62.0,5.0
Heriot-Watt,Value added score/10,6.45723974721968,2013,6.45723974721968,25.0,8.0
City,Value added score/10,6.62697502013502,2013,6.62697502013502,24.0,9.0
Kent,Value added score/10,5.80025560337127,2013,5.80025560337127,48.0,7.0
Southampton,Value added score/10,6.43141181006336,2013,6.43141181006336,26.0,8.0
UEA,Value added score/10,5.20105645506766,2013,5.20105645506766,67.0,5.0
Reading,Value added score/10,6.06116429818,2013,6.06116429818,38.0,7.0
Nottingham,Value added score/10,5.60562871368744,2013,5.60562871368744,56.0,6.0
Aston,Value added score/10,6.13013653724471,2013,6.13013653724471,36.0,8.0
Sussex,Value added score/10,7.52806885543129,2013,7.52806885543129,3.0,10.0
SOAS,Value added score/10,6.90836739083674,2013,6.90836739083674,14.0,9.0
Birmingham,Value added score/10,5.60635008603121,2013,5.60635008603121,55.0,6.0
University of the Arts London,Value added score/10,6.24814992791927,2013,6.24814992791927,33.0,8.0
King's College London,Value added score/10,5.92446913861551,2013,5.92446913861551,45.0,7.0
Newcastle,Value added score/10,5.28450279582892,2013,5.28450279582892,65.0,5.0
Strathclyde,Value added score/10,6.38074047897355,2013,6.38074047897355,29.0,8.0
Robert Gordon,Value added score/10,4.51835424383638,2013,4.51835424383638,93.0,3.0
Queen Mary,Value added score/10,4.70208976025306,2013,4.70208976025306,87.0,3.0
Leeds,Value added score/10,5.91107731971201,2013,5.91107731971201,46.0,7.0
Aberdeen,Value added score/10,6.63225119375483,2013,6.63225119375483,22.0,9.0
Royal Holloway,Value added score/10,5.63366789381903,2013,5.63366789381903,54.0,6.0
Cardiff,Value added score/10,4.86417385746245,2013,4.86417385746245,80.0,4.0
Manchester,Value added score/10,5.21024914748677,2013,5.21024914748677,66.0,5.0
Sheffield,Value added score/10,5.18882018675394,2013,5.18882018675394,69.0,5.0
Dundee,Value added score/10,6.39028976894185,2013,6.39028976894185,27.0,8.0
Brunel,Value added score/10,5.71526230504355,2013,5.71526230504355,50.0,6.0
Liverpool,Value added score/10,5.95357872913105,2013,5.95357872913105,43.0,7.0
Coventry,Value added score/10,7.1200942020859,2013,7.1200942020859,10.0,10.0
Lincoln,Value added score/10,4.74076769146807,2013,4.74076769146807,85.0,3.0
Huddersfield,Value added score/10,5.03863684388262,2013,5.03863684388262,72.0,4.0
Oxford Brookes,Value added score/10,7.05438256261779,2013,7.05438256261779,12.0,10.0
Essex,Value added score/10,4.57493018238774,2013,4.57493018238774,91.0,3.0
Keele,Value added score/10,5.99902628077821,2013,5.99902628077821,39.0,7.0
Chester,Value added score/10,5.56288720521623,2013,5.56288720521623,58.0,6.0
"Queen's, Belfast",Value added score/10,6.22484697613633,2013,6.22484697613633,34.0,8.0
UWE Bristol,Value added score/10,6.69652996327004,2013,6.69652996327004,20.0,9.0
Bournemouth,Value added score/10,7.34109053298426,2013,7.34109053298426,5.0,10.0
Northumbria,Value added score/10,5.14256320138118,2013,5.14256320138118,70.0,5.0
UC Falmouth,Value added score/10,5.47136848916208,2013,5.47136848916208,61.0,5.0
Sunderland,Value added score/10,4.83405108444464,2013,4.83405108444464,81.0,4.0
Gloucestershire,Value added score/10,7.58100666602261,2013,7.58100666602261,2.0,10.0
Birmingham City,Value added score/10,7.04569321415688,2013,7.04569321415688,13.0,9.0
Chichester,Value added score/10,4.94905748558966,2013,4.94905748558966,75.0,4.0
Plymouth,Value added score/10,5.75239092894964,2013,5.75239092894964,49.0,6.0
Bangor,Value added score/10,4.45553066259449,2013,4.45553066259449,95.0,3.0
Brighton,Value added score/10,5.99743604393721,2013,5.99743604393721,40.0,7.0
Goldsmiths,Value added score/10,6.2730737783763,2013,6.2730737783763,32.0,8.0
Cardiff Met,Value added score/10,4.82372668203731,2013,4.82372668203731,82.0,4.0
Stirling,Value added score/10,4.94734412501906,2013,4.94734412501906,76.0,4.0
West London,Value added score/10,3.95828558331423,2013,3.95828558331423,103.0,2.0
Hull,Value added score/10,3.54131179606674,2013,3.54131179606674,109.0,1.0
Derby,Value added score/10,4.67955965486462,2013,4.67955965486462,88.0,3.0
Bath Spa,Value added score/10,6.17676604252894,2013,6.17676604252894,35.0,8.0
Central Lancashire,Value added score/10,4.02466373418064,2013,4.02466373418064,101.0,2.0
Edinburgh Napier,Value added score/10,7.50575592087715,2013,7.50575592087715,4.0,10.0
Queen Margaret,Value added score/10,7.07837603126357,2013,7.07837603126357,11.0,10.0
Edge Hill,Value added score/10,4.73527156336478,2013,4.73527156336478,86.0,3.0
Hertfordshire,Value added score/10,7.72253344113042,2013,7.72253344113042,1.0,10.0
Anglia Ruskin,Value added score/10,4.77697479271182,2013,4.77697479271182,84.0,3.0
Portsmouth,Value added score/10,3.91104868437778,2013,3.91104868437778,105.0,2.0
Teesside,Value added score/10,4.65113984923317,2013,4.65113984923317,90.0,3.0
Nottingham Trent,Value added score/10,4.25196440793977,2013,4.25196440793977,97.0,2.0
Aberystwyth,Value added score/10,3.92668515361571,2013,3.92668515361571,104.0,2.0
Glamorgan,Value added score/10,5.97124657018346,2013,5.97124657018346,42.0,7.0
Sheffield Hallam,Value added score/10,7.17302131317123,2013,7.17302131317123,8.0,10.0
Salford,Value added score/10,4.6695788148845,2013,4.6695788148845,89.0,3.0
De Montfort,Value added score/10,4.27114002054091,2013,4.27114002054091,96.0,2.0
Northampton,Value added score/10,6.90102325722937,2013,6.90102325722937,15.0,9.0
Winchester,Value added score/10,5.84009702017764,2013,5.84009702017764,47.0,7.0
Greenwich,Value added score/10,,2013,,,
Swansea,Value added score/10,4.88174832776277,2013,4.88174832776277,78.0,4.0
Ulster,Value added score/10,6.27597179322805,2013,6.27597179322805,31.0,8.0
Bradford,Value added score/10,3.16685764343259,2013,3.16685764343259,111.0,1.0
Glasgow Caledonian,Value added score/10,6.62747317914712,2013,6.62747317914712,23.0,9.0
Westminster,Value added score/10,6.38569854959775,2013,6.38569854959775,28.0,8.0
Middlesex,Value added score/10,5.48550084595029,2013,5.48550084595029,60.0,5.0
