aliases,apply_link,location,member_level,name,nid,rank,rank_order,record_type,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,scores_overall,scores_overall_rank,scores_research,scores_research_rank,scores_teaching,scores_teaching_rank,subjects_offered,url
University of Sussex,,United Kingdom,11,University of Sussex,563,111,111,master_account,92.8,36,31.2,343,83.6,46,53.6,112,30.4,217,31.9,233,"Politics & International Studies (incl Development Studies),Geography,Mechanical & Aerospace Engineering,Accounting & Finance,Computer Science,Art, Performing Arts & Design,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law,History, Philosophy & Theology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Psychology,Economics & Econometrics,Sociology,Biological Sciences,Education,Languages, Literature & Linguistics,Chemistry,Communication & Media Studies",/world-university-rankings/university-sussex
University of St Andrews,,United Kingdom,0,University of St Andrews,549,111,111,master_account,81.4,94,39.8,231,90.5,16,53.6,111,35.9,164,35.7,189,"General Engineering,History, Philosophy & Theology,Psychology,Chemistry,Sociology,Business & Management,Agriculture & Forestry,Geography,Economics & Econometrics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Biological Sciences,Physics & Astronomy,Computer Science,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Mathematics & Statistics",/world-university-rankings/university-st-andrews
University of York,,United Kingdom,0,University of York,586,113,113,master_account,90.5,47,32.2,327,75.0,83,53.4,115,33.8,185,32.2,229,"Languages, Literature & Linguistics,Education,Biological Sciences,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Psychology,Other Health,General Engineering,History, Philosophy & Theology,Sociology,Mathematics & Statistics,Law,Chemistry,Economics & Econometrics,Art, Performing Arts & Design,Accounting & Finance,Geography,Electrical & Electronic Engineering,Archaeology,Physics & Astronomy",/world-university-rankings/university-york
University of Montreal,,Canada,11,University of Montreal,569,113,113,master_account,62.9,240,91.8,31,76.7,76,53.4,113,44.4,114,43.8,107,"Art, Performing Arts & Design,Sport Science,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Law,Chemistry,Accounting & Finance,Chemical Engineering,Archaeology,Medicine & Dentistry,Mechanical & Aerospace Engineering,Other Health,Education,Communication & Media Studies,History, Philosophy & Theology,General Engineering,Geography,Civil Engineering,Business & Management,Economics & Econometrics,Architecture,Politics & International Studies (incl Development Studies),Veterinary Science,Biological Sciences,Psychology,Physics & Astronomy,Languages, Literature & Linguistics,Computer Science,Sociology,Mathematics & Statistics",/world-university-rankings/university-montreal
University of Tübingen,,Germany,0,University of Tübingen,652,113,113,master_account,74.0,157,54.7,119,53.0,219,53.4,114,44.7,112,41.5,127,"Law,Other Health,Chemistry,Computer Science,Communication & Media Studies,Economics & Econometrics,Geography,Education,Biological Sciences,Sociology,Medicine & Dentistry,Psychology,History, Philosophy & Theology,Sport Science,Politics & International Studies (incl Development Studies),Physics & Astronomy,Archaeology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Business & Management,Mathematics & Statistics,Languages, Literature & Linguistics",/world-university-rankings/university-tubingen
Case Western Reserve University,,United States,0,Case Western Reserve University,557,116,116,private,82.9,88,-,382,34.4,342,53.2,116,37.4,149,46.5,87,"Biological Sciences,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Law,Civil Engineering,Other Health,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Chemical Engineering,Accounting & Finance,Electrical & Electronic Engineering,Physics & Astronomy,Economics & Econometrics,Computer Science,Art, Performing Arts & Design,Psychology,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Sociology,Chemistry",/world-university-rankings/case-western-reserve-university
University of Groningen,,Netherlands,11,University of Groningen,598,117,117,master_account,68.1,204,88.9,36,56.1,191,53.1,117,50.8,82,36.9,175,"History, Philosophy & Theology,Communication & Media Studies,Business & Management,Computer Science,Politics & International Studies (incl Development Studies),Geography,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,General Engineering,Accounting & Finance,Physics & Astronomy,Other Health,Architecture,Biological Sciences,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Art, Performing Arts & Design,Mathematics & Statistics,Law,Sociology,Sport Science,Languages, Literature & Linguistics,Civil Engineering,Chemical Engineering,Education,Archaeology,Chemistry",/world-university-rankings/university-groningen
"Royal Holloway, University of London",,United Kingdom,11,"Royal Holloway, University of London",571,118,118,master_account,98.9,13,32.8,315,94.4,6,53.0,118,22.4,310,29.1,277,"History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,Geography,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Sociology,Physics & Astronomy,Economics & Econometrics,Psychology,Computer Science,Other Health,Languages, Literature & Linguistics,Accounting & Finance,Art, Performing Arts & Design,Law,Business & Management,Archaeology",/world-university-rankings/royal-holloway-university-london
Lund University,,Sweden,0,Lund University,544,119,119,master_account,74.9,145,32.6,321,70.1,103,52.9,119,48.5,88,32.6,218,"Archaeology,Business & Management,Geology, Environmental, Earth & Marine Sciences,Chemistry,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,Computer Science,Geography,Law,Biological Sciences,Civil Engineering,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),General Engineering,Electrical & Electronic Engineering,Chemical Engineering,Economics & Econometrics,Education,Mathematics & Statistics,Medicine & Dentistry,Physics & Astronomy,Sociology,Other Health,Art, Performing Arts & Design,Psychology,Mechanical & Aerospace Engineering,Architecture",/world-university-rankings/lund-university
Paris-Sud University,,France,6,Paris-Sud University,867,120,120,master_account,87.7,62,28.9,372,62.7,144,52.8,120,33.1,193,37.3,169,"Physics & Astronomy,Chemical Engineering,General Engineering,Computer Science,Other Health,Biological Sciences,Accounting & Finance,Chemistry,Law,Sport Science,Education,Medicine & Dentistry,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Electrical & Electronic Engineering,Mathematics & Statistics,Civil Engineering,Economics & Econometrics",/world-university-rankings/paris-sud-university
Technical University of Denmark,,Denmark,0,Technical University of Denmark,643,121,121,master_account,79.6,111,98.6,22,79.7,64,52.7,121,28.2,243,39.9,141,"General Engineering,Computer Science,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Chemical Engineering,Chemistry,Geology, Environmental, Earth & Marine Sciences,Civil Engineering,Veterinary Science,Biological Sciences,Electrical & Electronic Engineering,Other Health",/world-university-rankings/technical-university-denmark
University of Rochester,,United States,0,University of Rochester,545,121,121,private,87.7,63,36.4,266,55.5,196,52.7,122,29.2,232,41.9,124,"Archaeology,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Economics & Econometrics,General Engineering,History, Philosophy & Theology,Psychology,Medicine & Dentistry,Biological Sciences,Mechanical & Aerospace Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Chemical Engineering,Accounting & Finance,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Physics & Astronomy,Communication & Media Studies,Mathematics & Statistics",/world-university-rankings/university-rochester
University of Sheffield united kingdom UK Sheffield,https://timeshighereducation.studygroup.com?utm_campaign=the&uid=i-51616042,United Kingdom,11,University of Sheffield,565,121,121,master_account,74.3,151,43.8,188,74.8,85,52.7,123,39.1,138,40.0,140,"Economics & Econometrics,Sociology,Computer Science,Geography,Communication & Media Studies,Chemistry,General Engineering,Education,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Chemical Engineering,Languages, Literature & Linguistics,Psychology,Business & Management,Biological Sciences,Art, Performing Arts & Design,Law,Architecture,Civil Engineering,Medicine & Dentistry,Other Health,Mathematics & Statistics,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Accounting & Finance,Archaeology,Physics & Astronomy,Geology, Environmental, Earth & Marine Sciences",/world-university-rankings/university-sheffield
University of Alberta,,Canada,0,University of Alberta,564,124,124,master_account,61.8,255,51.8,130,73.4,87,52.6,124,47.1,97,43.8,106,"Medicine & Dentistry,Other Health,History, Philosophy & Theology,Biological Sciences,Economics & Econometrics,Law,Mathematics & Statistics,Communication & Media Studies,Civil Engineering,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Sociology,General Engineering,Physics & Astronomy,Electrical & Electronic Engineering,Agriculture & Forestry,Accounting & Finance,Computer Science,Education,Politics & International Studies (incl Development Studies),Geography,Psychology,Business & Management,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Sport Science,Art, Performing Arts & Design,Archaeology",/world-university-rankings/university-alberta
University of Cape Town UCT,,South Africa,6,University of Cape Town,567,124,124,master_account,86.6,68,88.0,40,76.7,75,52.6,125,35.3,169,26.8,309,"Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Physics & Astronomy,Chemical Engineering,Art, Performing Arts & Design,Sociology,Business & Management,History, Philosophy & Theology,Sport Science,Architecture,Psychology,Computer Science,Civil Engineering,Accounting & Finance,Other Health,Languages, Literature & Linguistics,Chemistry,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Education,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Archaeology,Geography,Economics & Econometrics,Mechanical & Aerospace Engineering,Law",/world-university-rankings/university-cape-town
Boston College,,United States,0,Boston College,659,126,126,private,95.9,23,46.5,164,54.6,204,52.5,126,29.1,233,32.4,221,"Chemistry,Art, Performing Arts & Design,Physics & Astronomy,Business & Management,Economics & Econometrics,Medicine & Dentistry,Education,Communication & Media Studies,Other Health,Geology, Environmental, Earth & Marine Sciences,Law,Sociology,Languages, Literature & Linguistics,Biological Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Psychology,Computer Science,Accounting & Finance,Mathematics & Statistics",/world-university-rankings/boston-college
KTH Royal Institute of Technology,,Sweden,0,KTH Royal Institute of Technology,651,126,126,master_account,55.1,305,100.0,5,84.0,43,52.5,127,44.8,110,45.7,92,"Physics & Astronomy,Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Architecture,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Chemistry,Electrical & Electronic Engineering,Civil Engineering,Mathematics & Statistics",/world-university-rankings/kth-royal-institute-technology
